sport,player,team,position,opponent,stat_type,line,odds_type,start_time
MLB,Gunnar Henderson,BAL,IF,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Gunnar Henderson,BAL,IF,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Gunnar Henderson,BAL,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Gunnar Henderson,BAL,IF,,Home Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Gunnar Henderson,BAL,IF,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Gunnar Henderson,BAL,IF,,Stolen Bases,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Isaac Paredes,HOU,IF,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Isaac Paredes,HOU,IF,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Isaac Paredes,HOU,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Isaac Paredes,HOU,IF,,Home Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Isaac Paredes,HOU,IF,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Isaac Paredes,HOU,IF,,Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Jeremiah Jackson,BAL,IF,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Jeremiah Jackson,BAL,IF,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Jeremiah Jackson,BAL,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Jeremiah Jackson,BAL,IF,,Home Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Jeremiah Jackson,BAL,IF,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Jeremiah Jackson,BAL,IF,,Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Jose Altuve,HOU,OF,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Jose Altuve,HOU,OF,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Jose Altuve,HOU,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Jose Altuve,HOU,OF,,Home Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Jose Altuve,HOU,OF,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Jose Altuve,HOU,OF,,Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Jose Altuve,HOU,OF,,Stolen Bases,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Leody Taveras,BAL,OF,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Leody Taveras,BAL,OF,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Leody Taveras,BAL,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Leody Taveras,BAL,OF,,Home Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Leody Taveras,BAL,OF,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Leody Taveras,BAL,OF,,Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Leody Taveras,BAL,OF,,Stolen Bases,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Pete Alonso,BAL,IF,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Pete Alonso,BAL,IF,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Pete Alonso,BAL,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Pete Alonso,BAL,IF,,Home Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Pete Alonso,BAL,IF,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Samuel Basallo,BAL,C,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Samuel Basallo,BAL,C,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Samuel Basallo,BAL,C,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Samuel Basallo,BAL,C,,Home Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Samuel Basallo,BAL,C,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Samuel Basallo,BAL,C,,Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Shay Whitcomb,HOU,OF,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Shay Whitcomb,HOU,OF,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Shay Whitcomb,HOU,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Shay Whitcomb,HOU,OF,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Shay Whitcomb,HOU,OF,,Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Taylor Ward,BAL,OF,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Taylor Ward,BAL,OF,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Taylor Ward,BAL,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Taylor Ward,BAL,OF,,Home Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Taylor Ward,BAL,OF,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Tyler O'Neill,BAL,OF,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Tyler O'Neill,BAL,OF,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Tyler O'Neill,BAL,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Tyler O'Neill,BAL,OF,,Home Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Tyler O'Neill,BAL,OF,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Tyler O'Neill,BAL,OF,,Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Yainer Diaz,HOU,C,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Yainer Diaz,HOU,C,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Yainer Diaz,HOU,C,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Yainer Diaz,HOU,C,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Yainer Diaz,HOU,C,,Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Yordan Alvarez,HOU,OF,,Doubles,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Yordan Alvarez,HOU,OF,,Hits,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Yordan Alvarez,HOU,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T16:05:00.000-04:00
MLB,Yordan Alvarez,HOU,OF,,Home Runs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Yordan Alvarez,HOU,OF,,RBIs,0.5,demon,2026-04-30T16:05:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Total Bases,4.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Total Bases,4.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Total Bases,4.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Total Bases,4.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Total Bases,4.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Total Bases,4.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Total Bases,4.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,Hits+Runs+RBIs,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Total Bases,3.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Hits,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Hits+Runs+RBIs,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Patrick Bailey,SF,C,,Total Bases,2.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Patrick Bailey,SF,C,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Marchán,PHI,C,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Hits+Runs+RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Hits+Runs+RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Eric Haase,SF,C,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,Hits,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,Hits+Runs+RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Garrett Stubbs,PHI,C,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Hits+Runs+RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Hits+Runs+RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Hits+Runs+RBIs,1.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Hits+Runs+RBIs,1.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Runs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Runs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Runs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Hits+Runs+RBIs,1.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Runs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Patrick Bailey,SF,C,,Total Bases,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Hits+Runs+RBIs,1.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,RBIs,1.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Home Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Home Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Home Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Home Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Heliot Ramos,SF,OF,,Home Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Jung Lee,SF,OF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Justin Crawford,PHI,OF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Kyle Schwarber,PHI,OF,,Home Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Luis Arraez,SF,IF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Matt Chapman,SF,IF,,Home Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Rafael Devers,SF,DH,,Home Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Trea Turner,PHI,IF,,Home Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Hits,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Willy Adames,SF,IF,,Home Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Adolis García,PHI,OF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Alec Bohm,PHI,IF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Brandon Marsh,PHI,OF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Bryce Harper,PHI,IF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Bryson Stott,PHI,IF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Casey Schmitt,SF,IF,,Runs,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Doubles,0.5,demon,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,Hits+Runs+RBIs,0.5,goblin,2026-04-30T17:35:00.000-04:00
MLB,Drew Gilbert,SF,OF,,RBIs,0.5,demon,2026-04-30T17:35:00.000-04:00
